country,countryCode,region,regionCode,city,cityCode,district,districtCode,street,streetCode,
中国,CN,甘肃省,620000,酒泉市,620900,玉门市,620981,,,
中国,CN,甘肃省,620000,酒泉市,620900,敦煌市,620982,,,
中国,CN,甘肃省,620000,庆阳市,621000,西峰区,621002,,,
中国,CN,甘肃省,620000,庆阳市,621000,庆城县,621021,,,
中国,CN,甘肃省,620000,庆阳市,621000,环县,621022,,,
中国,CN,甘肃省,620000,庆阳市,621000,华池县,621023,,,
中国,CN,甘肃省,620000,庆阳市,621000,合水县,621024,,,
中国,CN,甘肃省,620000,庆阳市,621000,正宁县,621025,,,
中国,CN,甘肃省,620000,庆阳市,621000,宁县,621026,,,
中国,CN,甘肃省,620000,庆阳市,621000,镇原县,621027,,,
中国,CN,甘肃省,620000,定西市,621100,安定区,621102,,,
中国,CN,甘肃省,620000,定西市,621100,通渭县,621121,,,
中国,CN,甘肃省,620000,定西市,621100,陇西县,621122,,,
中国,CN,甘肃省,620000,定西市,621100,渭源县,621123,,,
中国,CN,甘肃省,620000,定西市,621100,临洮县,621124,,,
中国,CN,甘肃省,620000,定西市,621100,漳县,621125,,,
中国,CN,甘肃省,620000,定西市,621100,岷县,621126,,,
中国,CN,甘肃省,620000,陇南市,621200,武都区,621202,,,
中国,CN,甘肃省,620000,陇南市,621200,成县,621221,,,
中国,CN,甘肃省,620000,陇南市,621200,文县,621222,,,
中国,CN,甘肃省,620000,陇南市,621200,宕昌县,621223,,,
中国,CN,甘肃省,620000,陇南市,621200,康县,621224,,,
中国,CN,甘肃省,620000,陇南市,621200,西和县,621225,,,
中国,CN,甘肃省,620000,陇南市,621200,礼县,621226,,,
中国,CN,甘肃省,620000,陇南市,621200,徽县,621227,,,
中国,CN,甘肃省,620000,陇南市,621200,两当县,621228,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,临夏市,622901,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,临夏县,622921,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,康乐县,622922,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,永靖县,622923,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,广河县,622924,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,和政县,622925,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,东乡族自治县,622926,,,
中国,CN,甘肃省,620000,临夏回族自治州,622900,积石山保安族东乡族撒拉族自治县,622927,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,合作市,623001,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,临潭县,623021,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,卓尼县,623022,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,舟曲县,623023,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,迭部县,623024,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,玛曲县,623025,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,碌曲县,623026,,,
中国,CN,甘肃省,620000,甘南藏族自治州,623000,夏河县,623027,,,
中国,CN,青海省,630000,西宁市,630100,城东区,630102,,,
中国,CN,青海省,630000,西宁市,630100,城中区,630103,,,
中国,CN,青海省,630000,西宁市,630100,城西区,630104,,,
中国,CN,青海省,630000,西宁市,630100,城北区,630105,,,
中国,CN,青海省,630000,西宁市,630100,大通回族土族自治县,630121,,,
中国,CN,青海省,630000,西宁市,630100,湟中县,630122,,,
中国,CN,青海省,630000,西宁市,630100,湟源县,630123,,,
中国,CN,青海省,630000,海东市,630200,乐都区,630202,,,
中国,CN,青海省,630000,海东市,630200,平安区,630203,,,
中国,CN,青海省,630000,海东市,630200,民和回族土族自治县,630222,,,
中国,CN,青海省,630000,海东市,630200,互助土族自治县,630223,,,
中国,CN,青海省,630000,海东市,630200,化隆回族自治县,630224,,,
中国,CN,青海省,630000,海东市,630200,循化撒拉族自治县,630225,,,
中国,CN,青海省,630000,海北藏族自治州,632200,门源回族自治县,632221,,,
中国,CN,青海省,630000,海北藏族自治州,632200,祁连县,632222,,,
中国,CN,青海省,630000,海北藏族自治州,632200,海晏县,632223,,,
中国,CN,青海省,630000,海北藏族自治州,632200,刚察县,632224,,,
中国,CN,青海省,630000,黄南藏族自治州,632300,同仁县,632321,,,
中国,CN,青海省,630000,黄南藏族自治州,632300,尖扎县,632322,,,
中国,CN,青海省,630000,黄南藏族自治州,632300,泽库县,632323,,,
中国,CN,青海省,630000,黄南藏族自治州,632300,河南蒙古族自治县,632324,,,
中国,CN,青海省,630000,海南藏族自治州,632500,共和县,632521,,,
中国,CN,青海省,630000,海南藏族自治州,632500,同德县,632522,,,
中国,CN,青海省,630000,海南藏族自治州,632500,贵德县,632523,,,
中国,CN,青海省,630000,海南藏族自治州,632500,兴海县,632524,,,
中国,CN,青海省,630000,海南藏族自治州,632500,贵南县,632525,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,玛沁县,632621,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,班玛县,632622,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,甘德县,632623,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,达日县,632624,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,久治县,632625,,,
中国,CN,青海省,630000,果洛藏族自治州,632600,玛多县,632626,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,玉树市,632701,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,杂多县,632722,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,称多县,632723,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,治多县,632724,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,囊谦县,632725,,,
中国,CN,青海省,630000,玉树藏族自治州,632700,曲麻莱县,632726,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,格尔木市,632801,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,德令哈市,632802,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,茫崖市,632803,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,乌兰县,632821,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,都兰县,632822,,,
中国,CN,青海省,630000,海西蒙古族藏族自治州,632800,天峻县,632823,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,兴庆区,640104,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,西夏区,640105,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,金凤区,640106,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,永宁县,640121,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,贺兰县,640122,,,
中国,CN,宁夏回族自治区,640000,银川市,640100,灵武市,640181,,,
中国,CN,宁夏回族自治区,640000,石嘴山市,640200,大武口区,640202,,,
中国,CN,宁夏回族自治区,640000,石嘴山市,640200,惠农区,640205,,,
中国,CN,宁夏回族自治区,640000,石嘴山市,640200,平罗县,640221,,,
中国,CN,宁夏回族自治区,640000,吴忠市,640300,利通区,640302,,,
中国,CN,宁夏回族自治区,640000,吴忠市,640300,红寺堡区,640303,,,
中国,CN,宁夏回族自治区,640000,吴忠市,640300,盐池县,640323,,,
中国,CN,宁夏回族自治区,640000,吴忠市,640300,同心县,640324,,,
中国,CN,宁夏回族自治区,640000,吴忠市,640300,青铜峡市,640381,,,
中国,CN,宁夏回族自治区,640000,固原市,640400,原州区,640402,,,
中国,CN,宁夏回族自治区,640000,固原市,640400,西吉县,640422,,,
中国,CN,宁夏回族自治区,640000,固原市,640400,隆德县,640423,,,
中国,CN,宁夏回族自治区,640000,固原市,640400,泾源县,640424,,,
中国,CN,宁夏回族自治区,640000,固原市,640400,彭阳县,640425,,,
中国,CN,宁夏回族自治区,640000,中卫市,640500,沙坡头区,640502,,,
中国,CN,宁夏回族自治区,640000,中卫市,640500,中宁县,640521,,,
中国,CN,宁夏回族自治区,640000,中卫市,640500,海原县,640522,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,天山区,650102,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,沙依巴克区,650103,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,新市区,650104,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,水磨沟区,650105,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,头屯河区,650106,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,达坂城区,650107,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,米东区,650109,,,
中国,CN,新疆维吾尔自治区,650000,乌鲁木齐市,650100,乌鲁木齐县,650121,,,
中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,独山子区,650202,,,
中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,克拉玛依区,650203,,,
中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,白碱滩区,650204,,,
中国,CN,新疆维吾尔自治区,650000,克拉玛依市,650200,乌尔禾区,650205,,,
中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,高昌区,650402,,,
中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,鄯善县,650421,,,
中国,CN,新疆维吾尔自治区,650000,吐鲁番市,650400,托克逊县,650422,,,
中国,CN,新疆维吾尔自治区,650000,哈密市,650500,伊州区,650502,,,
中国,CN,新疆维吾尔自治区,650000,哈密市,650500,巴里坤哈萨克自治县,650521,,,
中国,CN,新疆维吾尔自治区,650000,哈密市,650500,伊吾县,650522,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,昌吉市,652301,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,阜康市,652302,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,呼图壁县,652323,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,玛纳斯县,652324,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,奇台县,652325,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,吉木萨尔县,652327,,,
中国,CN,新疆维吾尔自治区,650000,昌吉回族自治州,652300,木垒哈萨克自治县,652328,,,
中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,博乐市,652701,,,
中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,阿拉山口市,652702,,,
中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,精河县,652722,,,
中国,CN,新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,温泉县,652723,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,库尔勒市,652801,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,轮台县,652822,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,尉犁县,652823,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,若羌县,652824,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,且末县,652825,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,焉耆回族自治县,652826,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,和静县,652827,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,和硕县,652828,,,
中国,CN,新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,博湖县,652829,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,阿克苏市,652901,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,温宿县,652922,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,库车县,652923,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,沙雅县,652924,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,新和县,652925,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,拜城县,652926,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,乌什县,652927,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,阿瓦提县,652928,,,
中国,CN,新疆维吾尔自治区,650000,阿克苏地区,652900,柯坪县,652929,,,
中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,阿图什市,653001,,,
中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,阿克陶县,653022,,,
中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,阿合奇县,653023,,,
中国,CN,新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,乌恰县,653024,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,喀什市,653101,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,疏附县,653121,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,疏勒县,653122,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,英吉沙县,653123,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,泽普县,653124,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,莎车县,653125,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,叶城县,653126,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,麦盖提县,653127,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,岳普湖县,653128,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,伽师县,653129,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,巴楚县,653130,,,
中国,CN,新疆维吾尔自治区,650000,喀什地区,653100,塔什库尔干塔吉克自治县,653131,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,和田市,653201,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,和田县,653221,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,墨玉县,653222,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,皮山县,653223,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,洛浦县,653224,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,策勒县,653225,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,于田县,653226,,,
中国,CN,新疆维吾尔自治区,650000,和田地区,653200,民丰县,653227,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,伊宁市,654002,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,奎屯市,654003,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,霍尔果斯市,654004,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,伊宁县,654021,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,察布查尔锡伯自治县,654022,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,霍城县,654023,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,巩留县,654024,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,新源县,654025,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,昭苏县,654026,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,特克斯县,654027,,,
中国,CN,新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,尼勒克县,654028,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,塔城市,654201,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,乌苏市,654202,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,额敏县,654221,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,沙湾县,654223,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,托里县,654224,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,裕民县,654225,,,
中国,CN,新疆维吾尔自治区,650000,塔城地区,654200,和布克赛尔蒙古自治县,654226,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,阿勒泰市,654301,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,布尔津县,654321,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,富蕴县,654322,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,福海县,654323,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,哈巴河县,654324,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,青河县,654325,,,
中国,CN,新疆维吾尔自治区,650000,阿勒泰地区,654300,吉木乃县,654326,,,
中国,CN,新疆维吾尔自治区,650000,石河子市,659001,石河子市,659001,,,
中国,CN,新疆维吾尔自治区,650000,阿拉尔市,659002,阿拉尔市,659002,,,
中国,CN,新疆维吾尔自治区,650000,图木舒克市,659003,图木舒克市,659003,,,
中国,CN,新疆维吾尔自治区,650000,五家渠市,659004,五家渠市,659004,,,
中国,CN,新疆维吾尔自治区,650000,北屯市,659005,北屯市,659005,,,
中国,CN,新疆维吾尔自治区,650000,铁门关市,659006,铁门关市,659006,,,
中国,CN,新疆维吾尔自治区,650000,双河市,659007,双河市,659007,,,
中国,CN,新疆维吾尔自治区,650000,可克达拉市,659008,可克达拉市,659008,,,
